state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
mi,2011-2012,upper,SB 78,"Local government; bonds; provision related to issuance of fiscal stabilization bonds; modify. Amends secs. 3, 4, 5 & 9 of 1981 PA 80 (MCL 141.1003 et seq.) & adds sec. 4a.",2011-04-07 20:15:36.956000,2012-12-13 02:26:53.137000,bill,Municipal and County Issues
mi,2011-2012,upper,SB 780,"Crimes; weapons; brandishing of imitation firearms; prohibit, and increase penalties. Amends sec. 234e of 1931 PA 328 (MCL 750.234e).  TIE BAR WITH: SB 0779'11",2011-10-27 00:55:39.732000,2012-12-13 02:27:04.092000,bill,Trade|Guns|Crime
mi,2011-2012,upper,SB 781,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of altering a firearm or imitation firearm; enact, and increase certain penalties. Amends sec. 16m, ch. XVII of 1927 PA 175 (MCL 777.16m).  TIE BAR WITH: SB 0779'11",2011-10-27 00:55:39.762000,2012-12-13 02:27:04.095000,bill,Crime
mi,2011-2012,upper,SB 782,"Highways; name; certain portion of business loop I-69; designate as the ""Charles 'Bubba' Smith Memorial Parkway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 70.",2011-10-28 01:00:54.340000,2012-12-13 02:27:04.099000,bill,Transportation
mi,2011-2012,upper,SB 783,Torts; nonmedical malpractice; certified public accountants; modify protection from liability to nonclients. Amends sec. 2962 of 1961 PA 236 (MCL 600.2962).,2011-10-28 01:00:54.383000,2012-12-13 02:27:04.110000,bill,"Labor and Employment|Legal Issues|Budget, Spending, and Taxes"
mi,2011-2012,upper,SB 784,Counties; boards and commissions; transfer of functions of an appointed county road commission to the county board of commissioners; provide for. Amends sec. 11 of 1851 PA 156 (MCL 46.11).  TIE BAR WITH: SB 0785'11,2011-11-02 01:01:53.325000,2012-12-13 02:27:04.122000,bill,Municipal and County Issues
mi,2011-2012,upper,SB 785,"Counties; boards and commissions; powers and duties of appointed county road commissioners to be exercised by the county board of commissioners; provide for. Amends sec. 6, ch. IV of 1909 PA 283 (MCL 224.6).  TIE BAR WITH: SB 0784'11",2011-11-02 01:01:53.382000,2012-12-13 02:27:04.126000,bill,Municipal and County Issues
mi,2011-2012,upper,SB 786,Labor; fair employment practices; disclosure of requirement for a noncompete agreement; require at initial offer of employment. Amends sec. 4a of 1984 PA 274 (MCL 445.774a).,2011-11-02 01:01:53.415000,2012-12-13 02:27:04.129000,bill,Labor and Employment
mi,2011-2012,upper,SB 787,Health facilities; licensing; criminal records check through the federal bureau of investigation for home for the aged employees; clarify. Amends sec. 21313 of 1978 PA 368 (MCL 333.21313).,2011-11-02 01:01:53.445000,2012-12-13 02:27:04.137000,bill,Labor and Employment|State Agencies|Health|Legal Issues
mi,2011-2012,upper,SB 788,Human services; adult foster care; criminal records check through the federal bureau of investigation under adult foster care facility licensing act; clarify. Amends sec. 13 of 1979 PA 218 (MCL 400.713).,2011-11-02 01:01:53.525000,2012-12-13 02:27:04.153000,bill,State Agencies|Public Services|Legal Issues
mi,2011-2012,upper,SB 789,"Controlled substances; schedules; certain procedures for scheduling controlled substances; revise. Amends secs. 7201, 7202, 7203 & 7204 of 1978 PA 368 (MCL 333.7201 et seq.).  TIE BAR WITH: HB 5338'12, HB 5714'12",2011-11-02 01:01:53.542000,2012-12-13 02:27:04.176000,bill,Drugs|State Agencies|Health
mi,2011-2012,upper,SB 79,"Probate; wills and estates; forfeiture and revocation of benefits for an individual who abused, neglected, or exploited the decedent; provide for. Amends secs. 2802, 2803 & 2804 of 1998 PA 386 (MCL 700.2802 et seq.).",2011-04-07 20:15:36.959000,2012-12-13 02:26:53.140000,bill,Legal Issues
mi,2011-2012,upper,SB 790,Income tax; income; reference to new income tax credit; include. Amends sec. 9 of 1996 PA 376 (MCL 125.2689).  TIE BAR WITH: SB 0748'11,2011-11-02 01:01:53.552000,2012-12-13 02:27:04.344000,bill,"Commerce|Budget, Spending, and Taxes"
mi,2011-2012,upper,SB 791,Use tax; collections; tax for use or consumption for a manufacturer that affixes a product to real estate; clarify. Amends sec. 3a of 1937 PA 94 (MCL 205.93a).,2011-11-03 01:02:09.448000,2012-12-13 02:27:04.351000,bill,"Budget, Spending, and Taxes"
mi,2011-2012,upper,SB 792,Economic development; development incentives; neighborhood improvement districts; establish. Creates new act.,2011-11-03 01:02:09.459000,2012-12-13 02:27:04.354000,bill,Commerce
mi,2011-2012,upper,SB 793,"State financing and management; purchasing; supplies, services, leases, and rental agreements; establish procurement requirements. Amends sec. 221 of 1984 PA 431 (MCL 18.1221) & adds sec. 260.",2011-11-03 01:02:09.470000,2012-12-13 02:27:04.357000,bill,"Housing and Property|State Agencies|Budget, Spending, and Taxes|Labor and Employment"
mi,2011-2012,upper,SB 794,Retirement; state police; monthly retirement allowance; provide 1-time increase for certain retirants to provide cost-of-living adjustment. Amends sec. 40a of 1986 PA 182 (MCL 38.1640a) & adds sec. 40c.,2011-11-03 01:02:09.489000,2012-12-13 02:27:04.361000,bill,
mi,2011-2012,upper,SB 795,"Traffic control; speed restrictions; establishment of speed limits; revise procedure and limits. Amends secs. 320a, 606, 608, 609, 610, 627, 627a, 628, 629, 629c, 633 & 721 of 1949 PA 300 (MCL 257.320a et seq.); adds sec. 30a & repeals sec. 629b of 1949 PA 300 (MCL 257.629b).",2011-11-04 01:03:44.012000,2012-12-13 02:27:04.364000,bill,State Agencies|Transportation
mi,2011-2012,upper,SB 796,Consumer protection; unfair trade practices; automatic renewal of consumer goods and service contracts; restrict. Amends sec. 3 of 1976 PA 331 (MCL 445.903).,2011-11-04 01:03:44.023000,2012-12-13 02:27:04.367000,bill,Business and Consumers|Trade
mi,2011-2012,upper,SB 797,"Retirement; investments; investment of assets of public employee retirement systems; clarify regarding professional education and training, including travel, for board members, specify procedures for removal of board members, and update definitions regarding global securities. Amends secs. 12b, 12c, 13, 14, 15, 17, 19, 19a, 20c, 20d, 20h, 20k & 20m of 1965 PA 314 (MCL 38.1132b et seq.) & adds secs. 13e, 13f & 21.",2011-11-04 01:03:44.035000,2012-12-13 02:27:04.378000,bill,Senior Issues|Labor and Employment
mi,2011-2012,upper,SB 798,Veterans; trust fund; membership on board of trustees; modify. Amends 1946 (1st Ex Sess) PA 9 (MCL 35.602 - 35.610) by adding secs. 3b & 6a & repeals secs. 3 & 6 of 1946 (1st Ex Sess) PA 9 (MCL 35.603 & 35.606).,2011-11-04 01:03:44.047000,2013-01-05 02:32:10.762000,bill,"Military|Budget, Spending, and Taxes"
