IAL000118,Scott Raecker,J. Scott,,Raecker,,,False,ia,,,,08d96ea2a27f4ca2b41f11cab2d91ec6,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=76,2011-09-13 01:16:51.935000,2013-01-15 15:42:18.708000
IAL000003,Merlin Bartz,Merlin,,Bartz,,,False,ia,,,,8a8ec39f5aa2492b9078febd0c9899f0,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=7478,2011-09-13 01:16:50.252000,2013-01-15 15:42:18.750000
IAL000013,Swati A. Dandekar,Swati,A.,Dandekar,,,False,ia,,,,42791ca95d114e63a88da77bc4c467f9,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=200,2011-09-13 01:16:50.454000,2012-07-12 15:55:22.729000
IAL000021,Gene Fraise,Gene,,Fraise,,,False,ia,,,,e71c831ff8764fa9909d8ae8dc35d89a,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=150,2011-09-13 01:16:50.548000,2013-01-15 15:42:18.784000
IAL000024,James F. Hahn,James,F.,Hahn,,,False,ia,,,,48e1c8f7019846dd8a150ccfea25e7fa,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=795,2011-09-13 01:16:50.581000,2013-01-15 15:42:18.787000
IAL000025,Shawn Hamerlinck,Shawn,,Hamerlinck,,,False,ia,,,,2970dac350d3426ea4e35d8f7be42285,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=7489,2011-09-13 01:16:50.593000,2013-01-15 15:42:18.788000
IAL000026,Tom Hancock,Tom,,Hancock,,,False,ia,,,,ace7608cdcba47e3bc9837899aee41e9,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=792,2011-09-13 01:16:50.626000,2013-01-15 15:42:18.789000
IAL000034,Steve Kettering,Steve,,Kettering,,,False,ia,,,,b21c7f05995b4ea7a7e4d05a10f0f134,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=315,2011-09-13 01:16:50.722000,2013-01-15 15:42:18.799000
IAL000035,John P. Kibbie,John,P.,Kibbie,,Jack,False,ia,,,,230a9c5f694644feabb7e78e7039ae1f,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=104,2011-09-13 01:16:50.733000,2013-01-15 15:42:18.806000
IAL000037,Paul McKinley,Paul,,McKinley,,,False,ia,,,,ef219a36ebe4445ca5c40fa6787075f9,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=146,2011-09-13 01:16:50.756000,2013-01-15 15:42:18.808000
IAL000040,Tom Rielly,Tom,,Rielly,,,False,ia,,,,f11a827891c94e1fbaf2da1e7b72ddc3,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=794,2011-09-13 01:16:50.799000,2013-01-15 15:42:18.812000
IAL000043,James A. Seymour,James,A.,Seymour,,,False,ia,,,,cd07e5cae5d24ed99e2692f4dfd2969e,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=278,2011-09-13 01:16:50.854000,2013-01-15 15:42:18.815000
IAL000047,Pat Ward,Pat,,Ward,,,False,ia,,,,3c1391688adb47c19106e4b49308424d,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=684,2011-09-13 01:16:50.905000,2013-01-15 15:42:18.820000
IAL000053,Richard Anderson,Richard,,Anderson,,,False,ia,,,,80acdce8cf8b4e959209b87648e5835c,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=777,2011-09-13 01:16:51.017000,2013-01-15 15:42:18.631000
IAL000054,Richard D. Arnold,Richard,D.,Arnold,,,False,ia,,,,3e97c91259f24d37beee00151ffb0160,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=91,2011-09-13 01:16:51.028000,2013-01-15 15:42:18.632000
IAL000060,Royd E. Chambers,Royd,E.,Chambers,,,False,ia,,,,09e733a276e84ea9bcc2fc6cf6936145,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=297,2011-09-13 01:16:51.115000,2013-01-15 15:42:18.639000
IAL000063,Betty R. De Boef,Betty,R.,De Boef,,,False,ia,,,,714d8327a066490ca93dcd339aa7683f,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=96,2011-09-13 01:16:51.151000,2013-01-15 15:42:18.642000
IAL000074,Bob Hager,Robert,,Hager,,,False,ia,,,,37d0e954471b4d6cbf96f3aad370536c,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=10789,2011-09-13 01:16:51.290000,2013-01-15 15:42:18.655000
IAL000081,Erik Helland,Erik,,Helland,,,False,ia,,,,716f61d035bc489f887d0931b5704eb8,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=7509,2011-09-13 01:16:51.370000,2013-01-15 15:42:18.662000
IAL000082,Lance J. Horbach,Lance,J.,Horbach,,,False,ia,,,,7dd5fcdec7e04a9bab65be4a834e5d74,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=60,2011-09-13 01:16:51.384000,2013-01-15 15:42:18.663000
IAL000086,Stewart Iverson,Stewart,,Iverson,,,False,ia,,,,a066ed06540348beb6b32589a55f08bb,http://www.legis.iowa.gov/getPhotoPeople.aspx?GA=84&PID=109,2011-09-13 01:16:51.499000,2013-01-15 15:42:18.667000
