IDL000072,Dennis M. Lake,Dennis,M.,Lake,,,False,id,,,,533e712ba54b4606bc207489f0b167cd,http://legislature.idaho.gov/images/Lake35.jpg,2011-08-11 21:54:20.468000,2013-01-09 00:01:40.911000
IDL000075,Jim Marriott,Jim,,Marriott,,,False,id,,,,7ad725580fe542bd9bc3ee20f45b55f2,http://legislature.idaho.gov/images/Marriott39.jpg,2011-08-11 21:54:20.481000,2013-01-09 00:01:40.958000
IDL000076,Janice K. McGeachin,Janice,K.,McGeachin,,,False,id,,,,7aeb321d066548eda94e9d346b4535d4,http://legislature.idaho.gov/images/McGeachin41.jpg,2011-08-11 21:54:20.485000,2013-01-09 00:01:40.912000
IDL000079,Jeff Nesset,Jeff,,Nesset,,,False,id,,,,6480fd4f8d2d4af280f5a7b5560cafcb,http://legislature.idaho.gov/images/Nesset1173.jpg,2011-08-11 21:54:20.512000,2013-01-09 00:01:40.961000
IDL000088,Ken A. Roberts,Ken,A.,Roberts,,,False,id,,,,15830c0b3c7e4dd385bc9e6ef7622db9,http://legislature.idaho.gov/images/Roberts51.jpg,2011-08-11 21:54:20.550000,2012-08-21 00:13:46.173000
IDL000090,Robert E. Schaefer,Robert,E.,Schaefer,,,False,id,,,,aab974ceb5ae489aba08c91f554cd172,http://legislature.idaho.gov/images/Schaefer55.jpg,2011-08-11 21:54:20.559000,2013-01-09 00:01:40.970000
IDL000092,Mack G. Shirley,Mack,G.,Shirley,,,False,id,,,,9089cea146154cf1878013bc87762e9b,http://legislature.idaho.gov/images/Shirley58.jpg,2011-08-11 21:54:20.567000,2013-01-09 00:01:40.972000
IDL000093,Erik Simpson,Erik,,Simpson,,,False,id,,,,18cf4962378b4a25979431b99b49b1f7,http://legislature.idaho.gov/images/Simpson750.jpg,2011-08-11 21:54:20.572000,2013-01-09 00:01:40.979000
IDL000096,Leon E. Smith,Leon,E.,Smith,,,False,id,,,,9b2ba5a2f86c4bf3b4c0ceaa4296b7bf,http://legislature.idaho.gov/images/Smith60.jpg,2011-08-11 21:54:20.585000,2013-01-09 00:01:40.981000
IDL000097,John A. Stevenson,John,A.,Stevenson,,,False,id,,,,21599018c1fe422d9c2bacd33aba5920,http://legislature.idaho.gov/images/Stevenson63.jpg,2011-08-11 21:54:20.589000,2013-01-09 00:01:40.984000
IDL000098,Pat Takasugi,Pat,,Takasugi,,,False,id,,,,f6320807ff1c4dbeb9cd71475d6f7766,http://legislature.idaho.gov/images/Takasugi751.jpg,2011-08-11 21:54:20.594000,2012-06-01 18:45:37.820000
IDL000102,Tom Trail,Tom,,Trail,,,False,id,,,,98bd74b7a06845ed9f350a3498655451,http://legislature.idaho.gov/images/Trail66.jpg,2011-08-11 21:54:20.624000,2013-01-09 00:01:40.987000
IDL000140,Neil A. Anderson,Neil A.,,Anderson,,,True,id,lower,31,Republican,7a67ab4e8ccc445d9f3675fd182aea78,http://legislature.idaho.gov/images/Anderson2128.jpg,2013-01-09 00:01:40.146000,2013-03-01 00:10:33.709000
IDL000148,Lance Clow,Lance,,Clow,,,True,id,lower,24,Republican,9460409b62f34aed874dbd84fcbbf3ac,http://legislature.idaho.gov/images/Clow2107.jpg,2013-01-09 00:01:40.235000,2013-03-01 00:10:33.634000
IDL000150,Thomas Dayley,Thomas,,Dayley,,,True,id,lower,21,Republican,0a91f41c19d44bf99ed6cae7c88e9c65,http://legislature.idaho.gov/images/Dayley2109.jpg,2013-01-09 00:01:40.255000,2013-03-01 00:10:33.713000
IDL000151,Mat Erpelding,Mat,,Erpelding,,,True,id,lower,19,Democratic,,http://legislature.idaho.gov/images/Erpelding2125.jpg,2013-01-09 00:01:40.336000,2013-03-01 00:10:33.723000
IDL000152,John Gannon,John,,Gannon,,,True,id,lower,17,Democratic,eadf074c1dcd4370be94913b3c3108aa,http://legislature.idaho.gov/images/Gannon2144.jpg,2013-01-09 00:01:40.350000,2013-03-01 00:10:33.811000
IDL000154,Douglas A. Hancey,Douglas A.,,Hancey,,,True,id,lower,34,Republican,8757950ba0b244758263ecfdb13b3d87,http://legislature.idaho.gov/images/Hancey2105.jpg,2013-01-09 00:01:40.371000,2013-03-01 00:10:33.636000
IDL000155,Steven Harris,Steven,,Harris,,,True,id,lower,21,Republican,e8b7f1393a8c4dada54c684bce98b1e2,http://legislature.idaho.gov/images/Harris2087.jpg,2013-01-09 00:01:40.378000,2013-03-01 00:10:33.638000
IDL000159,James Holtzclaw,James,,Holtzclaw,,,True,id,lower,20,Republican,8b50076fcc3646a4a673fe0c3d6349ac,http://legislature.idaho.gov/images/Holtzclaw2086.jpg,2013-01-09 00:01:40.411000,2013-03-01 00:10:33.750000
IDL000162,Hy Kloc,Hy,,Kloc,,,True,id,lower,16,Democratic,aad4feda95964d70984cd04f42f8d071,http://legislature.idaho.gov/images/Kloc2089.jpg,2013-01-09 00:01:40.438000,2013-03-01 00:10:33.646000
IDL000164,Luke Malek,Luke,,Malek,,,True,id,lower,4,Republican,3c7d9ec26a764ee39fff0dc2921788af,http://legislature.idaho.gov/images/Malek2108.jpg,2013-01-09 00:01:40.459000,2013-03-01 00:10:33.644000
IDL000166,Carolyn Meline,Carolyn,,Meline,,,True,id,lower,29,Democratic,,http://legislature.idaho.gov/images/Meline2145.jpg,2013-01-09 00:01:40.474000,2013-03-01 00:10:33.725000
IDL000168,Steven Miller,Steven,,Miller,,,True,id,lower,26,Republican,,http://legislature.idaho.gov/images/Miller2134.jpg,2013-01-09 00:01:40.492000,2013-03-01 00:10:33.687000
IDL000169,Jason A. Monks,Jason A.,,Monks,,,True,id,lower,22,Republican,10aa5fce9cd34b779ac98e8b0ccf69ce,http://legislature.idaho.gov/images/Monks2084.jpg,2013-01-09 00:01:40.498000,2013-03-01 00:10:33.753000
IDL000170,Ed Morse,Ed,,Morse,,,True,id,lower,2,Republican,2636437b528543c085e7cd315fbe4730,http://legislature.idaho.gov/images/Morse2130.jpg,2013-01-09 00:01:40.505000,2013-03-01 00:10:33.351000
IDL000172,Kelley Packer,Kelley,,Packer,,,True,id,lower,28,Republican,10a332b34cb645eba40ce52a519440e7,http://legislature.idaho.gov/images/Packer2088.jpg,2013-01-09 00:01:40.527000,2013-03-01 00:10:33.803000
IDL000173,Mark Patterson,Mark,,Patterson,,,True,id,lower,15,Republican,c9aae918616d4842bd54d477bf81137c,http://legislature.idaho.gov/images/Patterson2133.jpg,2013-01-09 00:01:40.542000,2013-03-01 00:10:33.805000
IDL000177,Paul Romrell,Paul,,Romrell,,,True,id,lower,35,Republican,e37d45134cbb408aa962bf598bacabcf,http://legislature.idaho.gov/images/Romrell2127.jpg,2013-01-09 00:01:40.578000,2013-03-01 00:10:33.352000
IDL000184,Julie VanOrden,Julie,,VanOrden,,,True,id,lower,31,Republican,,http://legislature.idaho.gov/images/VanOrden2129.jpg,2013-01-09 00:01:40.632000,2013-03-01 00:10:33.296000
IDL000186,Janie Ward-Engelking,Janie,,Ward-Engelking,,,True,id,lower,18,Democratic,bb66bea5e24c4f59878dd5105a0f6171,http://legislature.idaho.gov/images/Ward-Engelking2091.jpg,2013-01-09 00:01:40.669000,2013-03-01 00:10:33.693000
IDL000188,Holli Woodings,Holli,,Woodings,,,True,id,lower,19,Democratic,037f2eac2ef84846bc63941b0e91d119,http://legislature.idaho.gov/images/Woodings2090.jpg,2013-01-09 00:01:40.709000,2013-03-01 00:10:33.759000
IDL000189,Rick D. Youngblood,Rick D.,,Youngblood,,,True,id,lower,12,Republican,3937817d4578445da4c89dbd559e734f,http://legislature.idaho.gov/images/Youngblood2106.jpg,2013-01-09 00:01:40.716000,2013-03-01 00:10:33.807000
IDL000141,Robert Anderst,Robert,,Anderst,,,True,id,lower,12,Republican,3cdcc13b9e1c4ef788f68cf3d824b387,http://legislature.idaho.gov/images/Anderst2104.jpg,2013-01-09 00:01:40.152000,2013-03-01 00:10:33.711000
IDL000139,"Lucinda L. ""Cindy"" Agidius","Lucinda L. ""Cindy""",,Agidius,,,True,id,lower,5,Republican,,http://legislature.idaho.gov/images/Agidius2065.jpg,2013-01-09 00:01:40.126000,2013-03-01 00:10:33.285000
IDL000114,Terry Gestrin,Terry,,Gestrin,,,True,id,lower,8,Republican,,http://legislature.idaho.gov/images/Gestrin1964.jpg,2012-08-08 00:13:34.983000,2013-03-01 00:10:33.796000
IDL000158,Brandon A. Hixon,Brandon A.,,Hixon,,,True,id,lower,10,Republican,23bcb35cd16949ea82dcfe67bf4f6ca5,http://legislature.idaho.gov/images/Hixon2064.jpg,2013-01-09 00:01:40.405000,2013-03-01 00:10:33.799000
IDL000160,Wendy Horman,Wendy,,Horman,,,True,id,lower,30,Republican,323642cd47cd48c39d015eaba341515f,http://legislature.idaho.gov/images/Horman2146.jpg,2013-01-09 00:01:40.418000,2013-03-01 00:10:33.642000
IDL000161,Clark Kauffman,Clark,,Kauffman,,,True,id,lower,25,Republican,398fe7d8ddca4a5eaf32eae73422060c,http://legislature.idaho.gov/images/Kauffman2126.jpg,2013-01-09 00:01:40.424000,2013-03-01 00:10:33.801000
IDL000167,Ron Mendive,Ron,,Mendive,,,True,id,lower,3,Republican,0e8042729a5b4c9f8a5dac5d37791c31,http://legislature.idaho.gov/images/Mendive2124.jpg,2013-01-09 00:01:40.485000,2013-03-01 00:10:33.323000
IDL000183,Janet Trujillo,Janet,,Trujillo,,,True,id,lower,33,Republican,,http://legislature.idaho.gov/images/Trujillo2066.jpg,2013-01-09 00:01:40.626000,2013-03-01 00:10:33.721000
IDL000085,Christy Perry,Christy,,Perry,,,True,id,lower,11,Republican,1fcd3ebb89204fae9044afb0828f5946,http://legislature.idaho.gov/images/Perry1174.jpg,2011-08-11 21:54:20.537000,2013-03-01 00:10:33.632000
IDL000181,Thyra Stevenson,Thyra,,Stevenson,,,True,id,lower,6,Republican,9004bd6b9f1042f4a53a418da0a32abb,http://legislature.idaho.gov/images/Stevenson2131.jpg,2013-01-09 00:01:40.611000,2013-03-01 00:10:33.241000
IDL000036,Eric R. Anderson,Eric,R.,Anderson,,,True,id,lower,1,Republican,2e0c743a7a3e49a8a8bca028a6fa4641,http://legislature.idaho.gov/images/Anderson1.jpg,2011-08-11 21:54:20.264000,2013-03-01 00:10:33.815000
IDL000040,Linden B. Bateman,Linden,B.,Bateman,,,True,id,lower,33,Republican,fbc528d212894c008927f343afaa9a78,http://legislature.idaho.gov/images/Bateman1181.jpg,2011-08-11 21:54:20.317000,2013-03-01 00:10:33.790000
IDL000042,Scott Bedke,Scott,,Bedke,,,True,id,lower,27,Republican,e100d84ac4934beeaa8538c9482b14f6,http://legislature.idaho.gov/images/Bedke5.jpg,2011-08-11 21:54:20.325000,2013-03-01 00:08:39.319000
IDL000047,Darrell Bolz,Darrell,,Bolz,,,True,id,lower,10,Republican,8892c5dde7204704a97c5bae03892822,http://legislature.idaho.gov/images/Bolz12.jpg,2011-08-11 21:54:20.357000,2013-03-01 00:10:33.596000
IDL000048,Judy Boyle,Judy,,Boyle,,,True,id,lower,9,Republican,ae6a21bd064546adaf19cf65a8c6b403,http://legislature.idaho.gov/images/Boyle745.jpg,2011-08-11 21:54:20.362000,2013-03-01 00:10:33.681000
IDL000050,Grant Burgoyne,Grant,,Burgoyne,,,True,id,lower,16,Democratic,2673f0f437db4e52bab60b07a28cf6ae,http://legislature.idaho.gov/images/Burgoyne746.jpg,2011-08-11 21:54:20.370000,2013-03-01 00:10:33.823000
IDL000054,Brent J. Crane,Brent,J.,Crane,,,True,id,lower,13,Republican,120dafa77902467dbfd59afdddef8d3d,http://legislature.idaho.gov/images/Crane21.jpg,2011-08-11 21:54:20.388000,2013-03-01 00:10:33.819000
IDL000056,Reed DeMordaunt,Reed,,DeMordaunt,,,True,id,lower,14,Republican,2b5fa0d66848488a97c474268d209ca8,http://legislature.idaho.gov/images/DeMordaunt1175.jpg,2011-08-11 21:54:20.397000,2013-03-01 00:10:33.314000
IDL000057,Lawerence Denney,Lawerence,,Denney,,,True,id,lower,9,Republican,099906802e3e4371b0a1ff21392fcb96,http://legislature.idaho.gov/images/Denney22.jpg,2011-08-11 21:54:20.402000,2013-03-01 00:10:33.794000
IDL000059,George E. Eskridge,George,E.,Eskridge,,,True,id,lower,1,Republican,83dc502e221541949810e316afb208e4,http://legislature.idaho.gov/images/Eskridge24.jpg,2011-08-11 21:54:20.410000,2013-03-01 00:10:33.671000
IDL000070,Phylis K. King,Phylis,K.,King,,,True,id,lower,18,Democratic,9c8f82a43eba4453beb767033edea152,http://legislature.idaho.gov/images/King32.jpg,2011-08-11 21:54:20.459000,2013-03-01 00:10:33.809000
IDL000074,Lynn M. Luker,Lynn,M.,Luker,,,True,id,lower,15,Republican,3987f245551146f5924a73a0b8ac9100,http://legislature.idaho.gov/images/Luker38.jpg,2011-08-11 21:54:20.477000,2013-03-01 00:10:33.739000
IDL000078,Mike Moyle,Mike,,Moyle,,,True,id,lower,14,Republican,7c235cec9a7b4b21abc1f93392b3843e,http://legislature.idaho.gov/images/Moyle43.jpg,2011-08-11 21:54:20.508000,2013-03-01 00:10:33.817000
IDL000082,Joe Palmer,Joe,,Palmer,,,True,id,lower,20,Republican,204d9044e7c9483a8b4c81f3d0f86e00,http://legislature.idaho.gov/images/Palmer749.jpg,2011-08-11 21:54:20.525000,2013-03-01 00:10:33.782000
IDL000086,Dell Raybould,Dell,,Raybould,,,True,id,lower,34,Republican,417d8da377b9483f8884687acab9508e,http://legislature.idaho.gov/images/Raybould49.jpg,2011-08-11 21:54:20.542000,2013-03-01 00:10:33.705000
IDL000094,Kathleen Sims,Kathleen,,Sims,,,True,id,lower,4,Republican,7e21170302694d4fa69f9e489bec74f0,http://legislature.idaho.gov/images/Sims1172.jpg,2011-08-11 21:54:20.576000,2013-03-01 00:10:33.745000
IDL000105,Fred Wood,Fred,,Wood,,,True,id,lower,27,Republican,f7cfad1550854de7850853520baffa06,http://legislature.idaho.gov/images/Wood69.jpg,2011-08-11 21:54:20.637000,2013-03-01 00:10:33.679000
IDL000106,JoAn E. Wood,JoAn,E.,Wood,,,True,id,lower,35,Republican,58cfad81c86f4e51be32da6c035380a3,http://legislature.idaho.gov/images/Wood70.jpg,2011-08-11 21:54:20.642000,2013-03-01 00:10:33.786000
IDL000043,Maxine T. Bell,Maxine,T.,Bell,,,True,id,lower,25,Republican,09d3c0ccabd14907b21b04fac4c28eff,http://legislature.idaho.gov/images/Bell6.jpg,2011-08-11 21:54:20.329000,2013-03-01 00:10:33.195000
IDL000087,Shirley G. Ringo,Shirley,G.,Ringo,,,True,id,lower,5,Democratic,15446406b5224138be02b34d095def26,http://legislature.idaho.gov/images/Ringo50.jpg,2011-08-11 21:54:20.546000,2013-03-01 00:10:33.619000
IDL000089,John Rusche,John,,Rusche,,,True,id,lower,6,Democratic,d6876f088faf4996bf89642b5f08deec,http://legislature.idaho.gov/images/Rusche53.jpg,2011-08-11 21:54:20.554000,2013-03-01 00:10:33.330000
IDL000101,Jeff Thompson,Jeff,,Thompson,,,True,id,lower,30,Republican,,http://legislature.idaho.gov/images/Thompson752.jpg,2011-08-11 21:54:20.607000,2013-03-01 00:10:33.317000
IDL000060,Marc Gibbs,Marc,,Gibbs,,,True,id,lower,32,Republican,7b459131586b4efea09f3b0bcef4cdd1,http://legislature.idaho.gov/images/Gibbs748.jpg,2011-08-11 21:54:20.415000,2013-03-01 00:10:33.797000
IDL000099,Gayle Batt,Gayle L.,,Batt,,,True,id,lower,11,Republican,a699f3abea994b90b157381486dedf10,http://legislature.idaho.gov/images/Batt1584.jpg,2011-08-11 21:54:20.598000,2013-03-01 00:10:33.734000
IDL000095,Elaine Smith,Elaine,,Smith,,,True,id,lower,29,Democratic,a12033a445264b79bc3e744bf71a7def,http://legislature.idaho.gov/images/Smith61.jpg,2011-08-11 21:54:20.580000,2013-03-01 00:10:33.157000
IDL000064,Stephen Hartgen,Stephen,,Hartgen,,,True,id,lower,24,Republican,98d3fbf444484cddacdb656de9350d32,http://legislature.idaho.gov/images/Hartgen705.jpg,2011-08-11 21:54:20.433000,2013-03-01 00:10:33.716000
IDL000037,Ken Andrus,Ken,,Andrus,,,True,id,lower,28,Republican,c2cc88c562f248b1b2d491ea89a75211,http://legislature.idaho.gov/images/Andrus2.jpg,2011-08-11 21:54:20.269000,2013-03-01 00:10:33.737000
IDL000066,Frank N. Henderson,Frank,N.,Henderson,,,True,id,lower,3,Republican,25c7b1d10c5d462891c1ef3108c28f08,http://legislature.idaho.gov/images/Henderson29.jpg,2011-08-11 21:54:20.441000,2013-03-01 00:10:33.792000
IDL000053,Gary E. Collins,Gary,E.,Collins,,,True,id,lower,13,Republican,954555e66f8c4243bc427e8578f73357,http://legislature.idaho.gov/images/Collins20.jpg,2011-08-11 21:54:20.383000,2013-03-01 00:10:33.697000
IDL000038,Vito Barbieri,Vito,,Barbieri,,,True,id,lower,2,Republican,c323a0d7d5fe434295d97a1c73cb5dc6,http://legislature.idaho.gov/images/Barbieri1171.jpg,2011-08-11 21:54:20.273000,2013-03-01 00:10:33.748000
IDL000073,Thomas F. Loertscher,Thomas,F.,Loertscher,,,True,id,lower,32,Republican,48ffd31c60f34a2f94d6a631de172167,http://legislature.idaho.gov/images/Loertscher37.jpg,2011-08-11 21:54:20.472000,2013-03-01 00:10:33.730000
IDL000080,Pete Nielsen,Pete,,Nielsen,,,True,id,lower,23,Republican,8672c1fd23344c4eaf02bc554b661944,http://legislature.idaho.gov/images/Nielsen44.jpg,2011-08-11 21:54:20.517000,2013-03-01 00:10:33.594000
IDL000091,Paul E. Shepherd,Paul,E.,Shepherd,,,True,id,lower,7,Republican,abe1fb9f42004512940ba1606724613e,http://legislature.idaho.gov/images/Shepherd57.jpg,2011-08-11 21:54:20.563000,2013-03-01 00:10:33.784000
IDL000104,Richard Wills,"Richard ""Rich""",,Wills,,,True,id,lower,23,Republican,,http://legislature.idaho.gov/images/Wills68.jpg,2011-08-11 21:54:20.633000,2013-03-01 00:10:33.788000
IDL000103,John Vander Woude,John,Vander,Woude,,,True,id,lower,22,Republican,85a18f5f506f4c50887e2ade17057026,http://legislature.idaho.gov/images/Vander Woude67.jpg,2011-08-11 21:54:20.628000,2013-03-01 00:10:33.821000
IDL000052,Susan B. Chew,Susan,B.,Chew,,,True,id,lower,17,Democratic,,http://legislature.idaho.gov/images/Chew18.jpg,2011-08-11 21:54:20.379000,2013-03-01 00:10:33.356000
IDL000077,Shannon McMillan,Shannon,,McMillan,,,True,id,lower,7,Republican,97db4253f95e42b985c90c2cab21c64f,http://legislature.idaho.gov/images/McMillan1170.jpg,2011-08-11 21:54:20.489000,2013-03-01 00:10:33.752000
IDL000039,Lenore Hardy Barrett,Lenore,Hardy,Barrett,,,True,id,lower,8,Republican,02f26dd36d474e7f8dd50a5f5d7798e7,http://legislature.idaho.gov/images/Barrett3.jpg,2011-08-11 21:54:20.277000,2013-03-01 00:10:33.701000
IDL000084,Donna Pence,Donna,,Pence,,,True,id,lower,26,Democratic,9026a0b650e841039bb98029d7a57329,http://legislature.idaho.gov/images/Pence48.jpg,2011-08-11 21:54:20.533000,2013-03-01 00:10:33.825000
IDL000119,Branden J. Durst,Branden J.,,Durst,,,True,id,upper,18,Democratic,3336fc559b25440dabd0e57102095760,http://legislature.idaho.gov/images/Durst23.jpg,2013-01-09 00:01:39.916000,2013-03-01 00:10:32.907000
IDL000125,Todd M. Lakey,Todd M.,,Lakey,,,True,id,upper,12,Republican,,http://legislature.idaho.gov/images/Lakey2132.jpg,2013-01-09 00:01:39.993000,2013-03-01 00:10:33.010000
IDL000127,Fred S. Martin,Fred S.,,Martin,,,True,id,upper,15,Republican,7c9f74858f0441088ec0c249b8ebf562,http://legislature.idaho.gov/images/Martin2085.jpg,2013-01-09 00:01:40.005000,2013-03-01 00:10:32.990000
IDL000030,Michelle Stennett,Michelle,,Stennett,,,True,id,upper,26,Democratic,00502a0eb0db49d295b89c378c20434a,http://legislature.idaho.gov/images/Stennett1169.jpg,2011-08-11 21:54:20.223000,2013-03-01 00:08:39.369000
IDL000004,Les Bock,Les,,Bock,,,True,id,upper,16,Democratic,81a7acdda9654ed8ae403e0efad59475,http://legislature.idaho.gov/images/Bock10.jpg,2011-08-11 21:54:20.087000,2013-03-01 00:10:33.149000
IDL000005,Bert Brackett,Bert,,Brackett,,,True,id,upper,23,Republican,272ed42210234966b7473c1214ba6539,http://legislature.idaho.gov/images/Brackett14.jpg,2011-08-11 21:54:20.091000,2013-03-01 00:10:33.075000
IDL000010,Bart M. Davis,Bart,M.,Davis,,,True,id,upper,33,Republican,f56d5553f8d44ba38747d33415fb7e7e,http://legislature.idaho.gov/images/Davis81.jpg,2011-08-11 21:54:20.115000,2013-03-01 00:10:33.059000
IDL000012,John W. Goedde,John,W.,Goedde,,,True,id,upper,4,Republican,8aed80511f4d4d31b401831c79cc5b46,http://legislature.idaho.gov/images/Goedde85.jpg,2011-08-11 21:54:20.123000,2013-03-01 00:10:32.911000
IDL000014,Lee Heider,Lee,,Heider,,,True,id,upper,24,Republican,2dc071c21a0543c395f696369bf594d4,http://legislature.idaho.gov/images/Heider1168.jpg,2011-08-11 21:54:20.132000,2013-03-01 00:10:33.047000
IDL000015,Brent Hill,Brent,,Hill,,,True,id,upper,34,Republican,e460b1edf9f4498987e5bc55e7e2bb1a,http://legislature.idaho.gov/images/Hill88.jpg,2011-08-11 21:54:20.136000,2013-03-01 00:10:33.062000
IDL000016,Shawn Keough,Shawn,,Keough,,,True,id,upper,1,Republican,c15583011e8141b989c640a704a17ecd,http://legislature.idaho.gov/images/Keough91.jpg,2011-08-11 21:54:20.141000,2013-03-01 00:10:33.101000
IDL000025,Monty J. Pearce,Monty,J.,Pearce,,,True,id,upper,9,Republican,933e0f13c914471790909cbb10e3a44f,http://legislature.idaho.gov/images/Pearce99.jpg,2011-08-11 21:54:20.181000,2013-03-01 00:10:33.037000
IDL000112,Jim Rice,Jim,,Rice,,,True,id,upper,10,Republican,23dea8edcc314592aa7a2012750b1833,http://legislature.idaho.gov/images/Rice1884.jpg,2012-03-03 00:12:52.572000,2013-03-01 00:10:33.082000
IDL000027,Jeff C. Siddoway,Jeff,C.,Siddoway,,,True,id,upper,35,Republican,90a99fa43cc147aba5333f14559a1b53,http://legislature.idaho.gov/images/Siddoway102.jpg,2011-08-11 21:54:20.210000,2013-03-01 00:10:33.068000
