ARL000056,Barry Hyde,Barry,,Hyde,,,False,ar,,,,c95b5e7e190649a58b5004ae14e8d792,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Hyde.jpg,2011-05-31 16:27:50.537000,2013-01-10 00:09:05.477000
ARL000060,Jimmy Jeffress,Jimmy,,Jeffress,,,False,ar,,,,dc200c61466f47da918010b986fbec27,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Jeffress_j.jpg,2011-05-31 16:27:50.566000,2013-01-10 00:09:05.482000
ARL000069,Randy Laverty,Randy,,Laverty,,,False,ar,,,,b16c5e0570934327bf56841be3aa065e,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Laverty.jpg,2011-05-31 16:27:50.588000,2013-01-10 00:09:05.492000
ARL000076,Buddy Lovell,Buddy,,Lovell,,,False,ar,,,,05008b1f375d4c0190e0e5a37cc8d143,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Lovell.jpg,2011-05-31 16:27:50.632000,2013-01-10 00:09:05.576000
ARL000077,Jim Luker,Jim,,Luker,,,False,ar,,,,94d4c070d5464762a871d2654c76113d,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Luker.jpg,2011-05-31 16:27:50.634000,2013-01-10 00:09:05.577000
ARL000078,Sue Madison,Sue,,Madison,,,False,ar,,,,c57dd890699b44969540968f6488e6fe,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Madison.jpg,2011-05-31 16:27:50.637000,2013-01-10 00:09:05.579000
ARL000080,Percy Malone,Percy,,Malone,,,False,ar,,,,2e3f18ad705f4fb8b5af49b80efa453c,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Malone_p.jpg,2011-05-31 16:27:50.641000,2013-01-10 00:09:05.582000
ARL000087,Robert S. Moore Jr.,Robert S.,,Moore,Jr.,,False,ar,,,,fb06ccbf117a4861a20805c3a0ddfbaa,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Moore.jpg,2011-05-31 16:27:50.676000,2013-01-10 00:09:05.590000
ARL000096,"David ""Bubba"" Powers","David ""Bubba""",,Powers,,,False,ar,,,,49a26566cbce4b6a91ab585596287310,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Powers.jpg,2011-05-31 16:27:50.703000,2013-01-10 00:09:05.604000
ARL000103,Mary Anne Salmon,Mary Anne,,Salmon,,,False,ar,,,,6df5f5384cc349209d800f5a53b42448,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Salmon.jpg,2011-05-31 16:27:50.738000,2013-01-10 00:09:05.615000
