NEL000055,Bill Kintner,Bill,,Kintner,,,True,ne,upper,2,Nonpartisan,,,2013-01-09 17:17:25.835000,2013-03-01 00:55:21.536000
NEL000065,Jim Scheer,Jim,,Scheer,,,True,ne,upper,19,Nonpartisan,,,2013-01-10 00:05:27.709000,2013-03-01 00:55:21.738000
NEL000063,Sue Crawford,Sue,,Crawford,,,True,ne,upper,45,Nonpartisan,,,2013-01-09 17:17:26.093000,2013-03-01 00:55:21.754000
NEL000056,Sara Howard,Sara,,Howard,,,True,ne,upper,9,Nonpartisan,,,2013-01-09 17:17:25.872000,2013-03-01 00:55:21.758000
NEL000053,Les Seiler,Les,,Seiler,,,True,ne,upper,33,Nonpartisan,,,2012-02-06 16:28:53.778000,2013-03-01 00:55:21.782000
NEL000057,Ernie Chambers,Ernie,,Chambers,,,True,ne,upper,11,Nonpartisan,,,2013-01-09 17:17:25.883000,2013-03-01 00:55:22.471000
NEL000010,Bob Krist,Bob,,Krist,,,True,ne,upper,10,Nonpartisan,8fa2fb4804a5406da2534d9fe7b040e9,http://www.nebraskalegislature.gov/media/images/blogs/dist10.jpg,2011-09-22 17:37:48.989000,2013-03-01 00:55:22.498000
NEL000005,Heath Mello,Heath,,Mello,,,True,ne,upper,5,Nonpartisan,0f637215f6e94fc9a29cb275f938897f,http://www.nebraskalegislature.gov/media/images/blogs/dist05.jpg,2011-09-22 17:37:48.924000,2013-03-01 00:55:22.528000
NEL000022,Paul Schumacher,Paul,,Schumacher,,,True,ne,upper,22,Nonpartisan,e1465d613e704603b854376ee41ac206,http://www.nebraskalegislature.gov/media/images/blogs/dist22.jpg,2011-09-22 17:37:49.193000,2013-03-01 00:55:22.530000
NEL000006,John Nelson,John,,Nelson,,,True,ne,upper,6,Nonpartisan,2f83be9dc555499184d34aff0d0ef018,http://www.nebraskalegislature.gov/media/images/blogs/dist06.jpg,2011-09-22 17:37:48.935000,2013-03-01 00:55:22.451000
NEL000038,Tom Carlson,Tom,,Carlson,,,True,ne,upper,38,Nonpartisan,4cffb7270d6044f38e39632b975e790c,http://www.nebraskalegislature.gov/media/images/blogs/dist38.jpg,2011-09-22 17:37:49.367000,2013-03-01 00:55:21.957000
NEL000042,Thomas Hansen,Thomas,,Hansen,,,True,ne,upper,42,Nonpartisan,2820f32f0c174b5d86d6055c947b9601,http://www.nebraskalegislature.gov/media/images/blogs/dist42.jpg,2011-09-22 17:37:49.406000,2013-03-01 00:55:22.442000
NEL000008,Burke Harr,Burke,,Harr,,,True,ne,upper,8,Nonpartisan,5cf8d0501ac740ddabf3a60eff59f96c,http://www.nebraskalegislature.gov/media/images/blogs/dist08.jpg,2011-09-22 17:37:48.956000,2013-03-01 00:55:21.875000
NEL000004,Pete Pirsch,Pete,,Pirsch,,,True,ne,upper,4,Nonpartisan,602761f510de4bb5a601ac10d4c1857a,http://www.nebraskalegislature.gov/media/images/blogs/dist04.jpg,2011-09-22 17:37:48.914000,2013-03-01 00:55:21.883000
NEL000003,Scott Price,Scott,,Price,,,True,ne,upper,3,Nonpartisan,11b470ed7b164c31986c5a1aaa25f93f,http://www.nebraskalegislature.gov/media/images/blogs/dist03.jpg,2011-09-22 17:37:48.904000,2013-03-01 00:55:21.907000
NEL000014,Jim Smith,Jim,,Smith,,,True,ne,upper,14,Nonpartisan,5257b5c848474987b54fe8193618ae7e,http://www.nebraskalegislature.gov/media/images/blogs/dist14.jpg,2011-09-22 17:37:49.029000,2013-03-01 00:55:21.908000
NEL000020,Brad Ashford,Brad,,Ashford,,,True,ne,upper,20,Nonpartisan,49e32cd9024d4ac3be4a51096e3a905e,http://www.nebraskalegislature.gov/media/images/blogs/dist20.jpg,2011-09-22 17:37:49.155000,2013-03-01 00:55:21.952000
NEL000012,Steve Lathrop,Steve,,Lathrop,,,True,ne,upper,12,Nonpartisan,9da1b40f480b42e5a1b17602e4325296,http://www.nebraskalegislature.gov/media/images/blogs/dist12.jpg,2011-09-22 17:37:49.009000,2013-03-01 00:55:22.483000
NEL000028,Bill Avery,Bill,,Avery,,,True,ne,upper,28,Nonpartisan,9119df3bdb4a4bd19eaba88e99b6389c,http://www.nebraskalegislature.gov/media/images/blogs/dist28.jpg,2011-09-22 17:37:49.258000,2013-03-01 00:55:22.544000
NEL000044,Mark Christensen,Mark,,Christensen,,,True,ne,upper,44,Nonpartisan,3e2dbbaff39c4f0d898024c785445589,http://www.nebraskalegislature.gov/media/images/blogs/dist44.jpg,2011-09-22 17:37:49.426000,2013-03-01 00:55:22.476000
NEL000032,Russ Karpisek,Russ,,Karpisek,,,True,ne,upper,32,Nonpartisan,eba74927e24e4fc88cf92dbecfd14158,http://www.nebraskalegislature.gov/media/images/blogs/dist32.jpg,2011-09-22 17:37:49.305000,2013-03-01 00:55:22.478000
NEL000030,Norman Wallman,Norman,,Wallman,,,True,ne,upper,30,Nonpartisan,7a3aa5e9741b41e1b92c101508b6d92d,http://www.nebraskalegislature.gov/media/images/blogs/dist30.jpg,2011-09-22 17:37:49.285000,2013-03-01 00:55:22.453000
NEL000017,Dave Bloomfield,Dave,,Bloomfield,,,True,ne,upper,17,Nonpartisan,,http://www.nebraskalegislature.gov/media/images/blogs/dist17.jpg,2011-09-22 17:37:49.124000,2013-03-01 00:55:22.564000
NEL000016,Lydia Brasch,Lydia,,Brasch,,,True,ne,upper,16,Nonpartisan,9554395c0531440294edb09addb9a686,http://www.nebraskalegislature.gov/media/images/blogs/dist16.jpg,2011-09-22 17:37:49.050000,2013-03-01 00:55:22.567000
NEL000034,Annette Dubas,Annette,,Dubas,,,True,ne,upper,34,Nonpartisan,558732ca7fd6427d8a5a97f029d7238f,http://www.nebraskalegislature.gov/media/images/blogs/dist34.jpg,2011-09-22 17:37:49.325000,2013-03-01 00:55:22.571000
NEL000007,Jeremy Nordquist,Jeremy,,Nordquist,,,True,ne,upper,7,Nonpartisan,a1fcfb274aca4fb29ea6e6e336d40119,http://www.nebraskalegislature.gov/media/images/blogs/dist07.jpg,2011-09-22 17:37:48.946000,2013-03-01 00:55:22.573000
NEL000024,Greg Adams,Greg,,Adams,,,True,ne,upper,24,Nonpartisan,1f3818b4b0874462be5b432b5bbb6496,http://www.nebraskalegislature.gov/media/images/blogs/dist24.jpg,2011-09-22 17:37:49.214000,2013-03-01 00:55:22.519000
NEL000041,Kate Sullivan,Kate,,Sullivan,,,True,ne,upper,41,Nonpartisan,c33ea6a5ea3347978c6d2441522aaec8,http://www.nebraskalegislature.gov/media/images/blogs/dist41.jpg,2011-09-22 17:37:49.397000,2013-03-01 00:55:22.532000
NEL000039,Beau McCoy,Beau,,McCoy,,,True,ne,upper,39,Nonpartisan,921bdf7aa8534356bcc851fd421d7d55,http://www.nebraskalegislature.gov/media/images/blogs/dist39.jpg,2011-09-22 17:37:49.377000,2013-03-01 00:55:21.948000
NEL000048,John Harms,John,,Harms,,,True,ne,upper,48,Nonpartisan,1af1a32f1e4440a6aff9a09b48d8aa8f,http://www.nebraskalegislature.gov/media/images/blogs/dist42.jpg,2011-09-22 17:37:49.534000,2013-03-01 00:55:22.517000
NEL000035,Mike Gloor,Mike,,Gloor,,,True,ne,upper,35,Nonpartisan,fba5dc22a3f04f07ba42fabf3ce3ef83,http://www.nebraskalegislature.gov/media/images/blogs/dist35.jpg,2011-09-22 17:37:49.336000,2013-03-01 00:55:22.525000
NEL000046,Danielle Conrad,Danielle,,Conrad,,,True,ne,upper,46,Nonpartisan,76a7de7ed3514e6fbd9e52a8aaf1537d,http://www.nebraskalegislature.gov/media/images/blogs/dist46.jpg,2011-09-22 17:37:49.447000,2013-03-01 00:55:22.325000
NEL000013,Tanya Cook,Tanya,,Cook,,,True,ne,upper,13,Nonpartisan,727492971a88463bb50b948017c85bbc,http://www.nebraskalegislature.gov/media/images/blogs/dist13.jpg,2011-09-22 17:37:49.020000,2013-03-01 00:55:22.523000
NEL000026,Amanda McGill,Amanda,,McGill,,,True,ne,upper,26,Nonpartisan,1b38d19c604e431789cd46fe657efa8f,http://www.nebraskalegislature.gov/media/images/blogs/dist26.jpg,2011-09-22 17:37:49.238000,2013-03-01 00:55:21.915000
NEL000027,Colby Coash,Colby,,Coash,,,True,ne,upper,27,Nonpartisan,34580fc4969d4b18925010f78e456358,http://www.nebraskalegislature.gov/media/images/blogs/dist27.jpg,2011-09-22 17:37:49.248000,2013-03-01 00:55:22.542000
NEL000025,Kathy Campbell,Kathy,,Campbell,,,True,ne,upper,25,Nonpartisan,779c998fa42540bda08272d85c2ca177,http://www.nebraskalegislature.gov/media/images/blogs/dist25.jpg,2011-09-22 17:37:49.224000,2013-03-01 00:55:22.521000
NEL000036,John Wightman,John,,Wightman,,,True,ne,upper,36,Nonpartisan,cd112ab3f4dc4b91a4f0461f5de3cc02,http://www.nebraskalegislature.gov/media/images/blogs/dist36.jpg,2011-09-22 17:37:49.348000,2013-03-01 00:55:22.537000
