state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
al,First Special Session 2012,lower,HB 13,ALV00003561,lower,"Oden intended to cote ""Yea""",2012-05-21 00:00:00,other,69,0,36
al,First Special Session 2012,lower,HB 19,ALV00003562,lower,McClendon motion to Table adopted Roll Call 5,2012-05-21 00:00:00,other,63,35,7
al,First Special Session 2012,lower,HB 19,ALV00003563,lower,McClendon motion to Table adopted Roll Call 6,2012-05-21 00:00:00,other,58,34,13
al,First Special Session 2012,lower,HB 19,ALV00003564,lower,McClendon motion to Table adopted Roll Call 7,2012-05-21 00:00:00,other,63,36,6
al,First Special Session 2012,lower,HB 19,ALV00003565,lower,McClendon motion to Table adopted Roll Call 8,2012-05-21 00:00:00,other,64,35,6
al,First Special Session 2012,lower,HB 19,ALV00003566,lower,McClendon motion to Table adopted Roll Call 9,2012-05-21 00:00:00,other,63,35,7
al,First Special Session 2012,lower,HB 19,ALV00003567,lower,Hammon motion to Previous Question adopted Roll Call 10,2012-05-21 00:00:00,other,65,37,3
al,First Special Session 2012,lower,HB 19,ALV00003568,lower,Motion to Adopt CC&E substitute adopted Roll Call 11,2012-05-21 00:00:00,other,66,35,4
al,First Special Session 2012,lower,HB 19,ALV00003569,lower,Motion to Read a Third Time and Pass adopted Roll Call 12,2012-05-21 00:00:00,other,66,35,4
al,First Special Session 2012,lower,HB 23,ALV00003570,lower,Motion to Read a Third Time and Pass adopted Roll Call 2,2012-05-21 00:00:00,other,64,0,41
al,First Special Session 2012,lower,HB 25,ALV00003571,lower,Barton motion to Table adopted Roll Call 19,2012-05-21 00:00:00,other,99,0,6
al,First Special Session 2012,lower,HB 25,ALV00003572,lower,Motion to Adopt adopted Roll Call 20,2012-05-21 00:00:00,other,101,0,4
al,First Special Session 2012,lower,HB 25,ALV00003573,lower,Motion to Read a Third Time and Pass adopted Roll Call 21,2012-05-21 00:00:00,other,102,0,3
al,First Special Session 2012,upper,SB 25,ALV00003574,upper,Rules Committee Petition to Cease Debate adopted Roll Call 12.,2012-05-21 00:00:00,other,20,13,2
al,First Special Session 2012,upper,SB 25,ALV00003575,upper,Motion to Adopt lost Roll Call 13,2012-05-21 00:00:00,other,13,20,2
al,First Special Session 2012,upper,SB 25,ALV00003576,upper,Motion to Read a Third Time and Pass adopted Roll Call 18,2012-05-22 00:00:00,other,21,12,2
al,First Special Session 2012,upper,SB 25,ALV00003577,lower,McClendon motion to Table adopted Roll Call 23,2012-05-24 00:00:00,other,61,34,10
al,First Special Session 2012,upper,SB 25,ALV00003578,lower,McClendon motion to Table adopted Roll Call 24,2012-05-24 00:00:00,other,64,35,6
al,First Special Session 2012,upper,SB 25,ALV00003580,lower,Motion to Read a Third Time and Pass adopted Roll Call 26,2012-05-24 00:00:00,other,65,36,4
al,First Special Session 2012,lower,HJR 18,ALV00003581,lower,Davis motion to Adopt lost Roll Call 22,2012-05-23 00:00:00,other,68,19,18
al,First Special Session 2012,lower,HB 12,ALV00003582,upper,Rules Petition to Cease Debate adopted Roll Call 26,2012-05-24 00:00:00,other,23,12,0
al,First Special Session 2012,lower,HB 12,ALV00003583,upper,Motion to Read a Third Time and Pass adopted Roll Call 27,2012-05-24 00:00:00,other,33,2,0
al,First Special Session 2012,lower,HB 13,ALV00003584,upper,Rules Petition to Cease Debate adopted Roll Call 28.,2012-05-24 00:00:00,other,21,14,0
al,First Special Session 2012,lower,HB 13,ALV00003585,upper,Motion to Read a Third Time and Pass adopted Roll Call 29,2012-05-24 00:00:00,other,26,9,0
al,First Special Session 2012,lower,HB 13,ALV00003586,upper,Orr motion to Table adopted Roll Call 30,2012-05-24 00:00:00,other,26,5,4
al,First Special Session 2012,lower,HB 19,ALV00003587,upper,Sanders first Substitute lost Roll Call 35.,2012-05-24 00:00:00,other,12,23,0
al,First Special Session 2012,lower,HB 19,ALV00003588,upper,Smitherman first Substitute lost Roll Call 36.,2012-05-24 00:00:00,other,13,22,0
al,First Special Session 2012,lower,HB 19,ALV00003589,upper,Singleton first Substitutet lost Roll Call 37.,2012-05-24 00:00:00,other,12,22,1
al,First Special Session 2012,lower,HB 19,ALV00003590,upper,Motion to Read a Third Time and Pass adopted Roll Call 38,2012-05-24 00:00:00,other,23,12,0
al,First Special Session 2012,lower,HB 25,ALV00003591,upper,Motion to Miscellaneous adopted Roll Call 31,2012-05-24 00:00:00,other,23,12,0
al,First Special Session 2012,lower,HB 25,ALV00003592,upper,Motion to Read a Third Time and Pass adopted Roll Call 32,2012-05-24 00:00:00,other,30,1,4
al,First Special Session 2012,lower,HB 25,ALV00003593,upper,Dial tabled table to reconsider third reading adopted Roll Call 33.,2012-05-24 00:00:00,other,26,6,3
al,First Special Session 2012,upper,SB 25,ALV00003594,lower,Henry motion to Previous Question adopted Roll Call 25,2012-05-24 00:00:00,other,62,34,9
