state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
il,95th,upper,SB 1132,ILV00016602,upper,Concurrence,2009-01-13 00:00:00,other,57,0,2
il,95th,upper,SB 1132,ILV00016603,lower,Third Reading,2009-01-12 00:00:00,other,113,0,5
il,95th,upper,SB 1132,ILV00016604,lower,Motion,2009-01-12 00:00:00,other,112,0,6
il,95th,upper,SB 1132,ILV00016605,lower,Third Reading,2007-05-30 00:00:00,other,63,53,2
il,95th,upper,SB 1132,ILV00016606,lower,Third Reading,2007-05-30 00:00:00,other,64,52,2
il,95th,upper,SB 1132,ILV00016607,lower,Motion,2007-05-30 00:00:00,other,64,52,2
il,95th,upper,SB 1132,ILV00016608,upper,Third Reading,2007-05-25 00:00:00,other,57,0,2
il,95th,upper,SB 1134,ILV00016609,upper,Motion,2007-07-25 00:00:00,other,32,12,15
il,95th,upper,SB 1159,ILV00016610,lower,Third Reading,2007-05-29 00:00:00,other,115,1,2
il,95th,upper,SB 1159,ILV00016611,upper,Third Reading,2007-03-30 00:00:00,other,54,1,4
il,95th,upper,SB 1162,ILV00016612,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 1162,ILV00016613,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1164,ILV00016614,lower,Third Reading,2007-05-31 00:00:00,other,115,0,3
il,95th,upper,SB 1164,ILV00016615,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1165,ILV00016616,upper,Concurrence,2007-05-31 00:00:00,other,56,0,3
il,95th,upper,SB 1165,ILV00016617,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 1165,ILV00016618,upper,Third Reading,2007-03-15 00:00:00,other,53,0,6
il,95th,upper,SB 1167,ILV00016619,upper,Concurrence,2007-08-07 00:00:00,other,33,19,7
il,95th,upper,SB 1167,ILV00016620,lower,Third Reading,2007-07-26 00:00:00,other,70,43,5
il,95th,upper,SB 1167,ILV00016621,upper,Third Reading,2007-05-09 00:00:00,other,58,0,1
il,95th,upper,SB 1169,ILV00016622,upper,Concurrence,2007-05-31 00:00:00,other,58,0,1
il,95th,upper,SB 1169,ILV00016623,lower,Third Reading,2007-05-29 00:00:00,other,98,15,5
il,95th,upper,SB 1169,ILV00016624,upper,Third Reading,2007-03-30 00:00:00,other,54,2,3
il,95th,upper,SB 1173,ILV00016625,upper,Third Reading,2007-05-24 00:00:00,other,38,19,2
il,95th,upper,SB 1174,ILV00016626,upper,Concurrence,2009-01-13 00:00:00,other,57,0,2
il,95th,upper,SB 1174,ILV00016627,lower,Third Reading,2008-11-20 00:00:00,other,110,0,8
il,95th,upper,SB 1174,ILV00016628,upper,Third Reading,2007-03-15 00:00:00,other,45,9,5
il,95th,upper,SB 1179,ILV00016629,lower,Third Reading,2007-05-29 00:00:00,other,115,0,3
